,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
12580,user user user user kan kaum pekokbawaannya baperan mulukl kata junjunannya angikut smuadasar kaum dongo gk pnya diri yahmaluin in org islam ajja,1,1,0,1,1,0,0,0,0,0,1,0
12581,udah gitu yg gw gak abis pikir ikut aja asa paling moral padahal bohong biang segala dosa loh,1,0,0,1,0,0,0,0,1,0,1,0
12582,user block tindak dewasa jaga waras bukan kekanakkanakan kamu mau sampah numpuk busuk halaman rumah disapusapu,0,0,0,0,0,0,0,0,0,0,0,0
12583,acara bukan apel ritual kubur wayang malam suntuk user user jadi komandan apel,0,0,0,0,0,0,0,0,0,0,0,0
12584,sana akan bangun kantor presiden kantor menteri,0,0,0,0,0,0,0,0,0,0,0,0
12585,apa cuman admin yg kalo go shore belanja nyari makan labuh asing lalu dichat ama yg jauh pas tau jalan langsung write nvc sekarangnlalu gue balas nntar yank dijalanramennlaluchatgakdibalass,0,0,0,0,0,0,0,0,0,0,0,0
12586,matanajwadebatjakarta pak anies tinggal tenang tulus debat malam mjd agitatif licik moga kalah kau anjing,1,1,1,0,0,0,0,0,1,1,0,0
12587,user si brengsek ahok nyata pengecuttakut dimasukkin lapas,1,1,1,0,0,0,0,0,1,1,0,0
12588,user user user baca kisah jadi inget kisah kaum yahudi kutuk allah jadi monyetnmereka memang cari ikan hari sabtu mereka siap perangkap hari jumat lalu ambil ikan hari ahadnxfx,0,0,0,0,0,0,0,0,0,0,0,0
12589,user iye anjir lu ngasih tau pw lu orang gak,0,1,0,0,0,0,0,0,0,0,0,0
12590,user gaji dpr mpr dpd aja,0,0,0,0,0,0,0,0,0,0,0,0
12591,stop tutup iklan meikerta meikerta proyek bodongpribumu sampah jongos cina segera tobat,1,1,0,1,0,1,0,0,0,0,0,1
12592,ganyang pki antekanteknya orangorang partai dukung url,1,0,0,1,0,1,0,0,0,0,0,1
12593,user user user user user moga mudik lebaran tahun lancar ga macet teror bom bunuh dirinntidak lupa ucapakan terima kasih pd pak user atas kerja keras amp dukung kabinet kerja korups,0,0,0,0,0,0,0,0,0,0,0,0
12594,user dah lama liat tetep aja jijik,0,0,0,0,0,0,0,0,0,0,0,0
12595,boleh temu orang barundulu awal adalah orang baru manusia asing tak saling kenal napa ada mungkin orang baru bisa ganti posisi kitanlebih baik hindar jaga hati,0,0,0,0,0,0,0,0,0,0,0,0
12596,user ssstttmengapa ribut terusssssssnkita lihat nati tahun siapa akan ridhoi allah swt kembali jadi pimpin negara yang cinta ininnsudah jangan berisik bikin budek diem,0,1,0,0,0,0,0,0,0,0,0,0
12597,warga baduy selesai ingat tradisi seba pendopo pemkab lebak lanjut temu gubernur banten wahidin halim hari sabtu sebabaduy dw,0,0,0,0,0,0,0,0,0,0,0,0
12598,user naik burung dinosaurus aku tau nama kalo naik onta tenggelam,0,0,0,0,0,0,0,0,0,0,0,0
12599,user user user hidup hidup benar karya fiksi harus jalan benar laku dunia nyata misal benar segi hukum moral agama logika bagai fiksi yang,0,0,0,0,0,0,0,0,0,0,0,0
12600,aku nasihat tak payah la kau rantau kerja luar kejut budaya kau ni dengan life baru,0,0,0,0,0,0,0,0,0,0,0,0
12601,yaelah kaya begini mah gak tahan lama netijen alam sana tuh dulu gilir gue laporin jyp bilang maaf kak aku labil aku kecil kak jangan laporin aku isi anak smp anut oppa is mine udah berani ngatain perek segala macem,0,1,0,0,0,0,0,0,0,0,0,0
12602,user user ah buka selalu gagal paham si kecebong dongo,1,1,1,0,0,0,0,0,1,1,0,0
12603,rt user user jadi inget dulu pernah rela fotoin tugas catetan bahkan smp begadang bikinin tugas pas doi gamasuk krn bokxexxa,0,0,0,0,0,0,0,0,0,0,0,0
12604,user user ambil sana tete mamih lu ambil gua mas nete sama sapi,1,1,1,0,0,0,0,1,0,1,0,0
12605,user itu telah aku who orientasi seksual homoseksual biseksual bukan ganggu baru bahkan transgender sendiri coret daftar ganggu jiwa search sendiri data valid who,0,0,0,0,0,0,0,0,0,0,0,0
12606,user user user cebong kan otak nya cuma sak upil,1,1,0,1,0,0,0,0,1,0,1,0
12607,hadeh gajetotnngak jelas ngentot,1,1,1,0,0,0,0,1,0,1,0,0
12608,user bubar hti korupsi mulu,1,0,0,1,1,0,0,0,0,0,0,1
12609,ini lah yg mnggiring opini presiden lama mnang periode kalau lawan prabowo yg sbnrnya lulus periode jd hati walaupun mrka bkn cebong tp mrka adlh agen ganda,1,1,0,1,0,0,0,0,1,0,1,0
12610,user user user user user user user klo tiga ngapain hrus milih ahh cupu lu sari bir pletok,1,1,1,0,0,0,0,0,1,1,0,0
12611,user user tuju bang bom surabaya spti berkah yg sembunyi terbit uu antiterorisme gera bersih mulai laku tpi tak arti ganti rezim dlm waktu dekat,0,0,0,0,0,0,0,0,0,0,0,0
12612,islam yg bawa rasulullah saw sempurna krn turun allah sang penciptannyg cipta tujuh langit lap tdk kamu lihat yg tdk imbang pd cipta tuhan yg maha asih mk lihat sekali ada kamu lihat s,0,0,0,0,0,0,0,0,0,0,0,0
12613,buat apa munafik gak untung jujur lebih baik mulia kok asm,0,0,0,0,0,0,0,0,0,0,0,0
12614,user user user user user mau jalan sunnah hijrah hujat memang dasar kapir antum,1,1,1,0,1,0,0,0,0,1,0,0
12615,benar sekali,0,0,0,0,0,0,0,0,0,0,0,0
12616,user pak user tugas menteri agama bongkar tipu islam indonesia cepat bebas islam,1,0,0,1,1,0,0,0,0,0,1,0
12617,rt user he hehe yg suka jual goreng kan rezim jokowi betul,1,0,1,0,0,0,0,0,1,1,0,0
12618,user pesimis bsa pidana uu md gtu lho iy to pak user,0,0,0,0,0,0,0,0,0,0,0,0
12619,jokowi jongos cina,1,1,1,0,0,1,0,0,0,1,0,0
12620,bulgariankamis nai nkpl nekr nd nnnmacau ncb nshio monyet url,0,0,0,0,0,0,0,0,0,0,0,0
12621,user user user user user macam cebong yg ladenin andasaya jawab jg percuma krn sndr nyinyir istilah cebong hahaha kan saya sdh bilang tanya ama pak user bagaimana jadi sbnrny,1,1,1,0,0,0,0,0,1,1,0,0
12622,user user user user user sudrunnkampungannbegontololndungungapteknplonginplonganplongonplongenplongu,1,1,1,0,0,0,0,0,1,1,0,0
12623,user siapa tahu dg buah lebih mudah paham gus kfc produk amerika yg kafir,0,1,0,0,0,0,0,0,0,0,0,0
12624,user user gak usah terlalu tinggi mikir ganti presiden deh ganti kelamin yg normal dulu aja buat user baru ngebacot,1,1,1,0,0,0,0,1,0,1,0,0
12625,bentar mau kultwit tanggap pandang user soal fiksi saya tak tuju rg kriminalisasi lawan ide dgn ide kaum sumbu pendek tumben ga koar hujat rg dgn alas noda agama syukur aja mgkn mrk mau bela,1,0,0,1,1,0,0,0,0,0,1,0
12626,apa tema yg jadi debat saling lawan kelompok fpi bumi datar kelompok pro prabowo,1,0,0,1,0,0,0,0,1,0,1,0
12627,rt user nampak macam tak sayang jauh sudut hati aku sayang gila kot weh jangan la fikir bukanbukan,0,0,0,0,0,0,0,0,0,0,0,0
12628,beltrame edannnyg dulu mau kesininntapi banyak yg kontra xfxfxxaa,0,1,0,0,0,0,0,0,0,0,0,0
12629,tas aneh yg sinyalir bom dalam nyaa ndepok siaga ini nhadeh,0,0,0,0,0,0,0,0,0,0,0,0
12630,user user user orng arab macem misal arab wahhabi arab syiah arab kristen arab yahudi blm soal klan jadi ente sebut arab mana juga bentuk jajah macem bentuk budaya ekonomi ideologi teknologidn arab,0,0,0,0,0,0,0,0,0,0,0,0
12631,user user pasu nasi kotak,0,0,0,0,0,0,0,0,0,0,0,0
12632,user user user user user user user user user user user user user user user user user user user user user user,0,0,0,0,0,0,0,0,0,0,0,0
12633,user makanya like the game itself is very open to everything fck lo mau markus eue sama simon instead sure here is the canon in game storyxexx or bikin tu tiga sama markus jadi poly serah nnbut as usual bule emang banyak,1,1,1,0,0,0,0,1,0,1,0,0
12634,user user benar nya tdk masalah nyg jd masalah dukung nya pd goblok semua nteriak cina nteriak impor nteriak aseng antek aseng nujung nya impor aseng ngoblok gk tu xfxfxx,1,1,0,1,0,0,0,0,1,0,1,0
12635,rt user orang gila url,1,1,1,0,0,0,1,0,0,1,0,0
12636,user perut onta,0,0,0,0,0,0,0,0,0,0,0,0
12637,lo pernah gak si mau makan bayang makan tai tikus pada itu dlu lo kecil pernah nyobain wkwkwkwk idiot,0,1,0,0,0,0,0,0,0,0,0,0
12638,user user user coba cari tahu ada mahzab boleh tidak boleh muslim makan sembelih ahli kitab yahudi nasrani syaratsyarat tentu xfxfxxa,0,0,0,0,0,0,0,0,0,0,0,0
12639,user auk ah kalo bahas kayak gin biasa orang dengan mudah kafir orang capek akutuh,0,0,0,0,0,0,0,0,0,0,0,0
12640,user user kafiryahudi nyerang suriah yg senang bahagia wahabi anehnwahabi antek kafir,1,1,0,1,0,0,0,0,1,0,1,0
12641,pilkada damai aman damai martabat user user,0,0,0,0,0,0,0,0,0,0,0,0
12642,user hahahaha wah jd saksi bisu galau aku dongxfxfxaxaxfxfxaxa ga block wkkww ga jahat kok,0,0,0,0,0,0,0,0,0,0,0,0
12643,matanajwadebatjakarta pak anies suka nyinyir suka putar balik kan fakta ga punya program yg jelas bisa jelek kerja pak basuki,1,1,1,0,0,0,0,0,1,1,0,0
12644,utangutang kecil yang sering pakai iblis siksa mbml,0,1,0,0,0,0,0,0,0,0,0,0
12645,bro user jgn bilang ndak kenal sama nyebarin saracen url,1,0,1,0,0,0,0,0,1,1,0,0
12646,user duit amp kuasa yg bikin org jadi kamprethaduhhh pdhl dunia cuma tempat singgah bro xexxdxefxbxf,0,1,0,0,0,0,0,0,0,0,0,0
12647,madura umat siap satu siap rapat baris cepat panggil proses hukum bu suk nista agama,0,0,0,0,0,0,0,0,0,0,0,0
12648,calon gubernur nomor urut satu ridwan kamil calon wakil gubernur pasang uu ruzhanul ulum hadir muzakarah ikat cendekiawan muslim indonesia icmi hotel savoy homan kota bandung,0,0,0,0,0,0,0,0,0,0,0,0
12649,user ada anti nusantara pki islam cinta nusantara harus jadi islam nusantara jangan bentur kata nusantara islam nusantara,0,0,0,0,0,0,0,0,0,0,0,0
12650,user emang loe siapa cebong,1,1,1,0,0,0,0,0,1,1,0,0
12651,ayu ting ting goyang hot dekat raffi ahmad nagita slavina kampung norak url,0,1,0,0,0,0,0,0,0,0,0,0
12652,user woy user goblokmo lou goreng gak manusia bajing kek lou biasa demen niy sama yg begini,1,1,1,0,0,0,0,0,1,1,0,0
12653,jatim anti berita hoax pilkada aman damai,0,0,0,0,0,0,0,0,0,0,0,0
12654,user bacot bae lu ah,1,1,1,0,0,0,0,0,1,1,0,0
12655,user ngentod wkwk,0,1,0,0,0,0,0,0,0,0,0,0
12656,user enak ayam geprek selatan kampusxfxfxx,0,0,0,0,0,0,0,0,0,0,0,0
12657,user user daddy jahanammmmm sanga kutuk kooo,1,1,1,0,0,0,0,0,1,1,0,0
12658,user ente klo berani jgn gk fotonyajgn jd cundang jadi antek kompeni nonton tuh bokep mulu ditwitter lopantes ancur indonesiadasar otak mesum user user user user user user user,1,1,1,0,0,0,0,1,0,1,0,0
12659,presiden user sampai jgn ada pesimisme apa semua calon pimpin milik optimisme tahan uji tahan banting amp selalu tawakal tahun indonesia masuk negara kuat jangan mau ajak pesimis,0,0,0,0,0,0,0,0,0,0,0,0
12660,udah jelasjelas rusak aja bela heran liat perintah sekarang,1,0,0,1,0,0,0,0,1,0,1,0
12661,rt user cuma son ohgong monyet baperan galau cuma karna di invite grup chatting xfxfxxxfxfxx url,1,1,1,0,0,0,0,0,1,1,0,0
12662,lbp presiden bayanganhanya dgn lengser jokowi baru lbp mingkem,1,0,1,0,0,0,0,0,1,1,0,0
12663,user suwi langsung tokoh tokoh dunksurat surat antar tokoh nasionalis nu komunis,0,0,0,0,0,0,0,0,0,0,0,0
12664,sudirman said kritik perintah telantar kawasan industri sawerandirmanida sawerandirmanida saweranjateng user user,0,0,0,0,0,0,0,0,0,0,0,0
12665,user buat kader user yg kok nih itung yg bikin tagar gantipresiden lebih tu congor jangan asal jeplak ye jadi moncong putih yg bakal nyungsep,1,1,0,1,0,0,0,0,1,0,1,0
12666,panglima santri user selalu hormat ulama cakiminthenextwapres join,0,0,0,0,0,0,0,0,0,0,0,0
12667,sikap diktator user dg partai jilat duit cina tankap user user user user user url,1,0,0,1,0,1,0,0,0,0,1,0
12668,selamat siang masyarakat banten sukses pilkada serentak banten,0,0,0,0,0,0,0,0,0,0,0,0
12669,wujud indonesia damai komitmen rang hoax kir akbar forum ulama bpi kpnpa ri,0,0,0,0,0,0,0,0,0,0,0,0
12670,user kalo kalong bongkrek ampas tahuxfxfxx,0,0,0,0,0,0,0,0,0,0,0,0
12671,sstttgubernur indonesia sahabat kang aher sayang rakyat nkri,0,0,0,0,0,0,0,0,0,0,0,0
12672,susah harap partai dukung perintah krna sdh bukti jadi dukung setia ahok si nista agama musuh umat islam,1,0,0,1,1,0,0,0,0,0,1,0
12673,bodoh budak islam muhammad mati racun user user user user badan bau,1,1,0,1,1,0,0,0,0,0,1,0
12674,user user user user cebong koplak muke lo kyk pantat kodok,1,1,1,0,0,0,1,0,0,1,0,0
12675,sekarang netizen kalau ngatain umat islam domba onta lha kalau orang kristen hindhu budha apa dong,1,1,0,1,1,0,0,0,0,0,1,0
12676,rt user user user user zonk pamer dengki busuk hati selalu muak politik licik picik,1,0,1,0,0,0,0,0,1,1,0,0
12677,keren nih program terimakasih jokowi pak jokowi memang baik baik tahun depan istirahat ya,1,0,1,0,0,0,0,0,1,1,0,0
12678,deklarasi pilkada aman anti hoax jabon,0,0,0,0,0,0,0,0,0,0,0,0
12679,ulama tanah air syeikh dr uthman el muhammadytelah tinggal satu hilang besar al fatihah,0,0,0,0,0,0,0,0,0,0,0,0
12680,sekali tahun lama ratus tahun masyarakat adat baduy serah hasil panen seba serah bapa gede bupati lebak gubernur banten sebabaduy,0,0,0,0,0,0,0,0,0,0,0,0
12681,user user user user user user user user user user user user user lihat aja topikmrkdr mulai tka harga sawit harga telor harg,0,0,0,0,0,0,0,0,0,0,0,0
12682,user user user user user user user user user user user user user user user user user user user user user,0,0,0,0,0,0,0,0,0,0,0,0
12683,user user jangan memframing kitab suci milik umat islam umat mau demo nyalahain rocky trus cebong leyeh nonton demo tipi banyak sekali jenis kitab sucibusuk,1,1,1,0,1,0,0,0,0,1,0,0
12684,kl cuma usir percuma pak nasionalis bidang ekonomi jgn ekonomi monopoli cina total spt skrg hancur ri,1,0,0,1,0,1,0,0,0,0,1,0
12685,ketemu klien orang batak ngegas gua ikut ngegas brengsek maluin kantor,1,1,1,0,0,1,0,0,0,1,0,0
12686,ga aman pegang kacung babu asing mawoooot semua,1,1,1,0,0,0,0,0,1,1,0,0
12687,aku pikir indra j piliang ikut jokowi nyata tahun udah belok jadi tim sukses aniessandi pantesan dihabisin,1,0,1,0,0,0,0,0,1,1,0,0
12688,user nga tau soal ku lahir sipit,0,0,0,0,0,0,0,0,0,0,0,0
12689,user adamhawa kali kalo hawahawa mah lesbi,0,0,0,0,0,0,0,0,0,0,0,0
12690,user pak user tak mungkin tahan islam indonesia lebih baik ikut bangun bangsa negara,1,0,0,1,1,0,0,0,0,0,1,0
12691,user padahal tugas imigrasi luar negeri umum biasa aja mungkin beberapa negara periksa dalam dulunya memang paspor tki lama punya bukti yg jelas sbg turis knp takutnnke korea selatan b,0,0,0,0,0,0,0,0,0,0,0,0
12692,banyak ajar ilmu agama kita milik tahu atas amal buat kita laku selamat istirahat sobat lazismu deliveringhappiness,0,0,0,0,0,0,0,0,0,0,0,0
12693,user user suruh tka china aja yg nonton stadion jangan lupa bawa bendera xfxfxxxfxfxxnnmerah putih sama bendera china xfxfxxac,1,0,0,1,0,1,0,0,0,0,1,0
12694,user user user user user user user user user user user tutur ws rendra bukti skrg rupa agama jd lencana politik ulama yg tak jalan ta,0,0,0,0,0,0,0,0,0,0,0,0
12695,rt user tdk cocok jd calon presiden nya jkw cocok prabowo,1,0,1,0,0,0,0,0,1,1,0,0
12696,ayo bapak menteri agama ri rakyat tunggu jawab apakah muhammad nabi gadungan,1,1,0,1,1,0,0,0,0,0,1,0
12697,datang ntb buat acara olah dukung semua ulama jadi cawapres user padahal cuma sandiwara mimin user user,1,0,1,0,0,0,0,0,1,1,0,0
12698,jangan user pecat darmin nasution sbg menko bodoh yg turun daya beli krn anak kahiyang meni dg bobby nasution,1,1,1,0,0,0,0,0,1,1,0,0
12699,user user user pria isis make burka hindar lari dr peperangan surga yg d janji lo diam membisunnamp dr mana lo tau priatidak punya tv yenggak nonton wawancara wanita pelihara hewan anjing itunlo bukan gembel warnet kansilahkan buka youtube dehbiar lo dgar suara,0,1,0,0,0,0,0,0,0,0,0,0
12700,utk jadi anggota gereja protestant dewasa ikut katekisasinbelajar tahun sejarah gereja dllnnbiasanya anak sma yg ikut katekisasingw ikut pas smp topik yg paling gw suka adlh sejarah gerejantermasuk sejarah kelam hingga sejarah mas,0,0,0,0,0,0,0,0,0,0,0,0
12701,user aktif yg dukung jokowi adalah aktif gmni prd semua aktif kiri ato komunis aktif murni tdk pernah mau tumpang non bayar krn murni dr nurani,0,0,0,0,0,0,0,0,0,0,0,0
12702,user entah ken ngelucu entah bom tidak bahaya entah,0,0,0,0,0,0,0,0,0,0,0,0
12703,pernah ulamakyaiustadz atau guru aji ajar umar bin khatab rapernah beri kepada rakyat cara ini heloo pdip mikir gantipresiden user,1,0,0,1,1,0,0,0,0,0,1,0
12704,pilih presiden moga presiden baru yg lebih punya integritas bukan jadi antek asing,1,0,1,0,0,0,0,0,1,1,0,0
12705,what do you think aku emang gak komentar banyak negara mana agama islam agama yang minoritas jerman entah hati sedih denger larang ini diterapin jerman user,0,0,0,0,0,0,0,0,0,0,0,0
12706,user kaum zionis sontoloyo,1,1,0,1,1,0,0,0,0,0,1,0
12707,user user user user ibu sarap kok tega banget sih laku anak sendiri spt hewan kalo gue jd suami gue ambil anak gue laporin polisi amp gue cerai langsung cuih najis sama perempuan kayak gitu,1,1,1,0,0,0,0,1,0,1,0,0
12708,gua kira harun yahya ilmuwan yahudi jaman dulu loh,0,0,0,0,0,0,0,0,0,0,0,0
12709,usir fahri maling maling dpr,1,1,1,0,0,0,0,0,1,0,0,1
12710,bikin rusuh negara usaha tambang asing masuk,1,0,1,0,0,0,0,0,1,1,0,0
12711,user user alhamdulillah akhir lo nyadar klw cebong pinter lucubeda banget sama kamfret yg goblog beringasnwekawekawekaxfxfxxxfxfxx,1,1,0,1,0,0,0,0,1,0,1,0
12712,yang larang wakil agen jual reksa dana,0,0,0,0,0,0,0,0,0,0,0,0
12713,terimakasih pak presiden jokowi telah kerja luar biasasemoga listrik yg bapak tambah pulau nias besar mw kwdapat manfaat tingkat ekonomi masyrakat nias suara pulau utk jokowi slaam periode g,0,0,0,0,0,0,0,0,0,0,0,0
12714,user oknum polisi yg aniaya orang ibulagi mabok mak habis minum kencing onta xfxfxxxfxfxxxfxfxx,1,1,1,0,0,0,0,0,1,1,0,0
12715,selamat hari lahir teman pmii,0,0,0,0,0,0,0,0,0,0,0,0
12716,user bloon lu masak bangun cuma hitung kontruksinya ide study layak dana bebas lahan gak hitung,1,1,1,0,0,0,0,0,1,1,0,0
12717,yg goblok kk kecebong ngakunya pancasila nkri otak hati komunis kata rezim anti korupsi tp dlm minggu kali ott kpk,1,1,0,1,0,1,0,0,0,0,1,0
12718,user klo gk mau macet pulng aj lo kampung sono dsar orng udik nyri makan sma buang tai aj lagu anakjakartaasikasik,1,1,1,0,0,0,0,0,1,1,0,0
12719,user user user user user user mantap pak presiden joko widodo memang jago tuntas kerja mangkrak pernah kerja mantan presiden belum si gubernur aher salam metal perio,0,0,0,0,0,0,0,0,0,0,0,0
12720,rt usercari memang sengaja mati makanya perintah kini impor rakyat dr cina utk ganti rakyat indonesia,1,0,0,1,0,0,0,0,1,0,1,0
12721,user xexxclagi ngetren thailand cebong mana ngertixexxdnnsotoy banget nih lumpur idup,1,1,1,0,0,0,0,0,1,1,0,0
12722,user cebong ancam musnah cc user,1,1,0,1,0,0,0,0,1,0,1,0
12723,wkwkwkwkwkw betulbetul bajing orang url,1,1,1,0,0,0,0,0,1,1,0,0
12724,user eeh sorry hehee aku baca nyata sebut nama buku yahudilik ve masonluk yahudi freemasonry thn link artikel di reply tweet jugannwallahualam yak,0,0,0,0,0,0,0,0,0,0,0,0
12725,user mana hadiah nya sipit,0,0,0,0,0,0,0,0,0,0,0,0
12726,indonesian heritage society what a shame membudidayakan malah orang asing managernyapun asing gak orang indonesia yg duli user user,0,0,0,0,0,0,0,0,0,0,0,0
12727,rt user user user user user anies suka manismanis bibir sandi suka main sadiwara,1,0,1,0,0,0,0,0,1,1,0,0
12728,duduk samping aziz rabbah menteri energi tambang minyak raja maroko diskusi substantif berjejaring cari peluang kerjasama justru biasa muncul selasela konferensi,0,0,0,0,0,0,0,0,0,0,0,0
12729,meme nak cilok indo punya dasar malingsia brengsek,1,1,0,1,0,1,0,0,0,0,1,0
12730,user user user user kotbur wkwkkw mampus,1,1,1,0,0,0,0,0,1,1,0,0
12731,jokowi aja mundur biar ga jual bumn d,1,0,1,0,0,0,0,0,1,1,0,0
12732,bagus pada bangga sebut cebong,1,1,0,1,0,0,0,0,1,0,1,0
12733,user user user bukti apa tumbuh ekonomi stagan jaman sby sdah hampir tahun proyek joko hasil ngutang cina baru selesai proyek proyek proyek infrastruktur pemda otonomi daerah klaim prestasi,0,0,0,0,0,0,0,0,0,0,0,0
12734,user kira ini aman krn gantung hoaz nasional bang pasang bom waktu,0,0,0,0,0,0,0,0,0,0,0,0
12735,mungkin gaji dan pns bayar bulan juni via user,0,0,0,0,0,0,0,0,0,0,0,0
12736,linimasa mulai panas ganyang pki,1,0,0,1,0,1,0,0,0,0,0,1
12737,kok ga yang ribut bom barel dah,0,0,0,0,0,0,0,0,0,0,0,0
12738,sah aja klu fahri hamzah ken bubar kpk krn ott bkin gaduh pdhal yg gaduh kan koruptor yg bersih ga gaduh pak jokowi yg salah,1,0,1,0,0,0,0,0,1,1,0,0
12739,user yang masuk jurus trend goblok anjing bangsag asutolol bangdat bangsat bangsat bangsat,1,1,1,0,0,0,0,0,1,1,0,0
12740,program sedang siap perintah skema target rampung tahun,0,0,0,0,0,0,0,0,0,0,0,0
12741,user eeh bener nih pak user ortunya kafir wah pilih beliau ah,1,0,1,0,0,0,0,0,1,1,0,0
12742,user user waktu terima order honor apa sempat pikir hati bani adalah salah dosa yg tanggung nklu sempat pikir saya yakin bani yani tdk akan laku honor hsl p,0,0,0,0,0,0,0,0,0,0,0,0
12743,kepala otak presidenuserselalu curiga kpd rakyat buruk sangka takuut tagih janji apa yang buat laku rakyat presiden tuduh rakyat intoleransi sebut rakyat radikal teroris tenggelamkanpdip ting,1,0,0,1,0,0,0,0,1,0,0,1
12744,gara gara editing kejam knet jadi gak kenal jadi gak voting serta serta yg oke banyak yg gak lanjut kan kasi,0,0,0,0,0,0,0,0,0,0,0,0
12745,waktu gubernur dki tarung soal kasus sumber waras yg terang benderang audit investigasi kpk susah periksa ahok,1,0,1,0,0,0,0,0,1,1,0,0
12746,kuliah ekonomi gua sia sia kl gin cara,0,0,0,0,0,0,0,0,0,0,0,0
12747,dasar udik,1,1,1,0,0,0,0,0,1,1,0,0
12748,so far tantang nya sih musti sehat bolak balik sana sini ngurus dokumen semua terprepare sangat matang jadi alam gimana seru tki kek gue susah payah antri macet,0,0,0,0,0,0,0,0,0,0,0,0
