,sentimen,Tweet
9914,2.0,udah minta maaf kunyuk bronnenak bgt rasan merekasebar hoax minta maafsebar hoax minta maaf laginnmesti d sapu dulu biar jera nih orang url
9915,2.0,udah tau bego gak ajar jadi mau ngatain goblog goblog lu
9916,2.0,tai kucing lo ahh kecut
9917,2.0,jual memek kok sosmed dasar pecun
9918,2.0,bolot siapa wah memang
9919,2.0,bijak cuma tugas jajar krl doang tumpang cuma followers doang xexxbxefxbxf nyuruh orng utk erti sendiri ga mau erti butuh banyak orng kan bangke
9920,2.0,jenggot bajing
9921,2.0,mampus lu kunyuk
9922,2.0,agama sempurna ummatnha banyak yg pinter kok yg goblok terus yg berani bicara hadeh
9923,2.0,ga penting ngpain lu komen kan tolol xfxfxxxfxfxxxfxfxx
9924,2.0,tolol yg haqq tampil bong kalah nyolot tolol yg ga obat xfxfxxxfxfxxxfxfxx
9925,2.0,istilah novel komedi mbak catat hari menantu sinting wkwkwkwkwk kocak banget baca deh mba tipe bias yg berkharisma cowo banget gitu
9926,2.0,pabrik lokasi nya d belanda tolol kok d piara
9927,2.0,masa kaga tau princess udik bener
9928,2.0,gua cecannnapa rep an pd bilang gua monyet dahh xfxfxx
9929,2.0,padahal semua jaring hidup pasti punya potensi jadi habitat cacing sapi babi manusia
9930,2.0,maju lu sini anjing guwe mahu namparinnnnn looooooo brengsek
9931,2.0,karna kamu mirip taixfxfxx
9932,2.0,emng tolol si cal jadi laki
9933,2.0,tai jijay markojay
9934,2.0,gw kan un milih sosiologi fi tp masa sekolah mantap semua matapelajaran ips diikutin kan rada bangke
9935,2.0,muka kek minta anjir
9936,2.0,pingin jilat memek
9937,2.0,gapapa goblok yg penting pinter
9938,2.0,kaga anjir
9939,2.0,iya anjir tau wkwkw masa iya gua suka sm
9940,2.0,lo bilang otak gue belatung sarang ahhh ehhh banci bukan isi otak hati lo isi belatung bangke benci akut lo xfxfxaxaexfxfxaxaexfxfxaxaexfxfxaxae
9941,2.0,kirain banci
9942,2.0,gausa diingetin dong kampret luh
9943,2.0,kwwkwkwkwkwkwkwkkw tolol
9944,2.0,ew gue mau budek ah
9945,2.0,anjir idup lu
9946,2.0,asu asu asuuuu si kuyaaaaaaaaaaaaa
9947,2.0,berat hati gue spg in ni kunyuk satu url
9948,2.0,orang tolol idiot rasa bahaya kalau dengar kata xexxchutangxexxd jadi bahan bully perintah kritik presiden cukup kata pak jangan hutang sebab cashflow negara negatif
9949,2.0,tanya tolol bukti dong jangan cuma kata aja
9950,2.0,assalamualaikumnsiapa yg bela kresten sembah bangke yesus busuk ga satu yg bela kresten yg bodoh
9951,2.0,kwkwkwkkw tai ga jadi nikah w antem w
9952,2.0,kamu bau bangke
9953,2.0,sok ganteng banget si bencong
9954,2.0,udik banget si cit udah minum aja jejelin nictinwedd
9955,2.0,yang kek gitu kalau noona anak jalan km anak gembel
9956,2.0,solusi hahahahahandana haji ambil buat infrastruktur duit bpjs buruh bahkan mau ambil juganrakyat semua peres masih minta solusi jugangoblok lo emang jilat tolol
9957,2.0,aja sinting wkwkwk
9958,2.0,yuhuuuu ntemen posko yg jadi pasang lhoh yagitu kek anget tai ayam xfxfxx nkalo mb janah sihgt
9959,2.0,anjir
9960,2.0,
9961,2.0,ayo pilih alin aja alin tuh bawel banget semua diomongin ngeliat banci jalan aja aku omongin baik kok
9962,2.0,kirain budek
9963,2.0,si zonk banyak bacot
9964,2.0,gede bacot gede cocotemang kamu turut andildasar mulut bedebahkacung gerombol jomblo akut sakit jiwa user
9965,2.0,goblok nih alumni sampah
9966,2.0,dulu bolot
9967,2.0,kaya banci kali
9968,2.0,ente bagai sair sedang luka hati rruarrr biasa nbtw bangke tikus aja bikin gue jijik bagaimana pulak bangke setan
9969,2.0,gua setan dongggg
9970,2.0,ih banci selotipan xfxfxx
9971,2.0,maju kamu ngatain mama aku bolot
9972,2.0,org baik selalu kasih coba berhub sama org yg brengsekxfxfxx
9973,2.0,ngentot yuk
9974,2.0,ken ngentot kmu dong
9975,2.0,korban cuci otak maijen k kunyuk
9976,2.0,udik gabisa pecahin balon wkwk
9977,2.0,enteng banget sih rahang tololtololin anak orang
9978,2.0,admin emang banget tolol kemarin kemarin dana bantu kemendes diakuin kerja nyata partai gerindra kan guoblog
9979,2.0,kamu dasar bajing
9980,2.0,maju lu sini asu url
9981,2.0,angkot lebih goblog
9982,2.0,gua emg diving sarap
9983,2.0,yg bkn perempuan kyk cih pero lo yg dpn umum sok kalem tp blkg garunsang liar kyk pecun yg bulan ga mangkalxfxfxaxaxfxfxaxaxfxfxaxaxfxfxaxa
9984,2.0,gua jadi takut teh temenan sama lu maennya ama setan wqwq
9985,2.0,lu nga rem teh maennya sama setan wqwq
9986,2.0,salah ortunya dunk kak kampret kalo mereka bukan kampret ga mungkin tetas kampret xfxfxx
9987,2.0,aku lihat dr cara kamu ngomong kayak nya kamu gk sekolahin bapak gk ajarin yg baik sama bapak mu memang lah bapak mu nya bikin anak doang gin lah jd nya anak kampret
9988,2.0,duit amp
9989,2.0,kampret rusak nusantara jaman majapahit terus langsung hingga kini lebih wadah hti cs dg ide killafah
9990,2.0,buka ku ngentot lobang memek yg enak
9991,2.0,ku mau ngentot lobang pantat cantik km mampu ngga kontol urut besar ukur jari tengah besar panjangkm sanggup cantik
9992,2.0,ohh mami kontol besar panjang jari tengah panjang lewat pusat akumungkin aku ngentot mamimami capai
9993,2.0,sni mami aq yg jlatin memek nya
9994,2.0,pria isis make burka hindar lari dr peperangan surga yg d janji lo diam membisunnamp
9995,2.0,tololapa hubung dgn rumahtanggaurus kerjaanmugk usah banyak cakapkamu jadi menteri pecatjd gubernurmalah buat jakarta makin gk karuansebentar juga hancur tuh jakarta
9996,2.0,nih sompret nikah mulu bijimana cara ngerayu nyah yaaxfxfxx
9997,2.0,tmbh songong aja bencong halug usah beritain opo min
9998,2.0,nanti keluar buah lagu kan kampret yak tunggu tgl main
9999,2.0,memang kampung norak baru tau
10000,2.0,nista bencong
10001,2.0,orang lupa bayar karyawan nya jangan bacot
10002,2.0,aduh aduh nenek makin tua makin jahat politik identitas buat hati buta coba pikir norak bukan kampung nek nek
10003,2.0,banci kalau memang gentlemen sebut siapa orang
10004,2.0,bangsat kapindiang taik bego tolol setanalas ndasmu babi anjing monyet kok cebong kodok katak kita hilang kosa kata dari otak kitasepakat
10005,2.0,biadab memang perempuan iblis dya
10006,2.0,kunyuk nya gak berani pulang cecunguk setia tunggu hahahaha asli ngakak
10007,2.0,partai korupsi sapigoblog
10008,2.0,udah kudugaselama kunyuk kunyuk kolojengking durung modar yo ancen ngene ikigusti allah mboten sare makin melek karo hukum biadab kalah karo wong wong asu
10009,2.0,yg bawak kabur t si hanggo singapura si monyet ni diam aja
10010,2.0,jiaaahh gw aja g pikir loh cuma karna warna kalo sempet yg mikir kek gitu banget idiot nya xfxfxxxfxfxxxfxfxx
10011,2.0,sini om jilatin memek nya mau
10012,2.0,dasar bloon tw mana fiksi sekarang unduh buku gampang dasar perek harga seratusanxfxfxxxfxfxxxfxfxx
10013,2.0,goblog an hqq pacar tahun gatau ketemufake ppl is everywhere mesakno se kok heran aku wkwkwk
10014,2.0,kali nyapres kali gagal apa ga tolol tuh nama
10015,2.0,iya soal loe ga tahu junjung loe bantai lebih orang timtim peristiwa santa cruz culik aktivis ga tahu mana skrang loe ga sadar kalau junjung jahat internasional cekal beberapa negara move on tolol
10016,2.0,kata indonesia lenyap punya puja tolol ikut lebih tolol bencong anak nya ikut bencong
10017,2.0,udah tolol bencong bencoooooooonnnnnnggggg xfxfxaxaxfxfxaxaxfxfxaxaa
10018,2.0,psi kan kumpul perek perek laki sekjenya jd otak duit suruh mikir ga sama bgt dgn kebo
10019,2.0,begini ni kwalitas kader buta sejarah goblok tolol selalu salah perintah terus kalian sdh nyumbang apa trhdp bangsa nmikir njangan jd sapi ladang cm numpang makan doang
10020,2.0,banyak bacot aja lonsekarang kok diobok obok tuh
10021,2.0,mampus lu kunyuk
10022,2.0,kalau pakai cara baik jamin gak peduli bos jatohnya cuman kayak first travel yang booming cuman laku korban tenggelemin orang indonesia budek diteriakin dulu baru ngerti
10023,4.0,heh bajing ngapain lo kloning akun gue bangsat
10024,2.0,mhon ijin adu sy mau minta ganti kwitansi bayar bulan agustus september tolak tugas telkom pati rq
10025,2.0,cek emak aing itu bener bgt jadi dendam malah bikin hati capek
10026,2.0,apa aoaan kalo fix jangan global dong bikin versi beta nya sekarang gimana ca
10027,2.0,i never saw brett black out or not be able to remember the prior evening s events nor did i ever see brett act aggressiv
10028,2.0,kursi kantro aku kayak gin macet entah ga muter padahal biasa aku muter diri sendiri kayak g
10029,2.0,tepi pantai gaza campur darah serta serang brutal peluru bom pasu zionis
10030,2.0,sudirmanaid banding tangan gempa eraby jokowi fadli zon perintah tahap lemah v
10031,2.0,aku doa owner fake account ni cacat umur hidup kau mintak maaf rayu rayu kat budak kau hina tu okekian
10032,2.0,udah salfa selfi ky gitu ehh ujung ujung nya negara kurang dana apbn memba
10033,2.0,aku laku jarah keluarga akan terus jadi apabila perintah lamban beri bantu https
10034,2.0,im not uke but okay kalo alesannya taken whats wrong with mpreg though probably beberapa seme j
10035,2.0,tmj tak berani sebut nama chedet perangai baling batu sembunyi tangan pukul lari ni rupa perangai budak mata
10036,2.0,rantai komenlu dah bego ga da isi panjang harus homoseksual le
10037,2.0,kacau tu otak lu saudara bangsa sedang kena musibah juga politisir orang yg teriak nkri harga mati tida
10038,2.0,astaghfirullahaladzim keji jahat kalian laku orang perempuan
10039,2.0,selalu salah orba tdk baik kalau pki kapan tdk kami biar
10040,2.0,kau tu sibuk kat twitter jadi jurucakap tuhan tu buat apa pergi lah munajat cepat twitter suspen
10041,2.0,jual masakan host kitchen tidak lebih faedah prank atta wahaayy muslim apa dalil jual racuuunnn pake na
10042,2.0,kalau pu tu cakap musibah maksiat maksiat jenis apa zina kalau maksud zina perlu sedia bukti org b
10043,2.0,hm kawan aku ni bodoh hm
10044,2.0,buat anak anak ku tidak sungguh sungguh ajar tidur main phone whatapps buang wak
10045,2.0,harus ngatain si cowo aja katain gigolo kek germo kek apa kek jelas ba
10046,2.0,gue mau ajar terus tau tau liat exo keluar aku shock asa mau nange
10047,2.0,aruna besok coba mie pontianak yuk lho kamu kan muslim kok makan makan ga halal sih iya ga pake jilbab g
10048,2.0,dekat masjid skrg group ws mmg kecoh benda ni satu je sbb mmg sbb lgbt takde sbb
10049,2.0,sungguh orang lebih kampung orang kalo apa apa share lewat base ga berani pake akun sendiri
10050,2.0,kalau mau pergi pamit duluetidaknya aku tau apa alas pergi
10051,2.0,hahaha apa beda jarah ambil harta benda paksa massal izin milik
10052,2.0,nah rumah ide ff aku mandet padahal bilang sibuk engga tapi bawaanya ngantuk mulu wkwkwk
10053,2.0,ramai sangat orang berlumba lumba jadi bodoh kat malaysia ni sedih
10054,2.0,lah ngapain kampret dungu bantu temanm
10055,2.0,i would like to quote and say you re a pumpkin spice loser
10056,2.0,cakap buat brader dulu ni time gemok orang tinggal lek ja move on brader
10057,2.0,ajar degree master phd nak hormat mak cik cleaner cuci tandas kolej susah bayang ibu kit
10058,2.0,kok lulus lulus
10059,2.0,jgn nak lahir generasi lembab manja tak skill soal pertama tu tak boleh jawab jenis m
10060,2.0,gak banyak kog yg peduli thdp korban galang dana perintah sorot kali narasi koc
10061,2.0,marah geram campur heran penasaran apa rezim mengapa sangat takut tetap status bencana
10062,2.0,biasa kan ngerusak thread temen jirr
10063,2.0,tiap baca komentar yg sangat relevan cenderung bodo
10064,2.0,udah hari jumat ngeluh masalah dokumen kompak ngupl
10065,2.0,bukan kena jarah kena gempa ha ha ha mata
10066,2.0,sangat sangat sangat benar tuju ucap buat tapi aniaya pe
10067,2.0,je perempuan kat luar sana taknak apa apa daripada lelaki dia sayang bukan pasal duit material
10068,2.0,banyak nonton sinetron yg cerita org jahat azab petir sampe gosong dpt iden
10069,2.0,my god i don t even have kids and this make sense also damn you for planting that earworm da
10070,2.0,kait bencana alam dosa korban huni alami rugi akibat bencana susul be
10071,2.0,aksi buruh tolak kriminalisasi rizal ramli partai nasdem massa buruh tolak impor ugalan amp pecat mendag e
10072,2.0,pedophile gets months child aband murderer gets months do we just hate children
10073,2.0,welcome welcome kau manusia apa keset
10074,2.0,mandiri sih tp kl apa apa mikir sendiri stress lama lama
10075,2.0,aku rasa lepas ni siapa nak kawin anak kena ambik uji iq dulu kalau bodoh jangan anak pls
10076,2.0,nangisssss seempangggg
10077,2.0,ga minta tp tetep kasih wkwkwk harap jangan yang curang baik hack nipu upfoll seba
10078,2.0,latih buat jadi sempurna tidak manusia sempurna jadi buat apa susah payah latih ehh
10079,2.0,mehhh diti apa kabar wah naik berapa kilo nih njalok gaplok
10080,2.0,anju apa lah jangan buat meninggul
10081,2.0,situasi makin kondusif keri tim rawan hilmi fpi paksa tunda bantu ada jarah gara se
10082,2.0,every night i always turn into bdsm sedih selalu menang
10083,2.0,sudah gaji kecil epf takde bos taknak carum epf taknak reportocso takde apa malang bebudak zaman ni
10084,2.0,halah paling yang bikin give away lo retweet kan
10085,2.0,terus pas kamu minta bela sama pasang pasang malah diem aja rasa ingin lawan orang tua m
10086,2.0,keji biadad
10087,2.0,di grub keluarga mamah capek marahin aku selalu teledor hasil begini
10088,2.0,lo nya aja kalik ga nemu temen cewek chill cool santay spt gue cowok banyak rese amp norak
10089,2.0,jelas citra bro beda negara ormas
10090,2.0,aprindo sesal sikap jabat yg kesan arogan dgn beri izin masyarakat ambil barang toko ritel
10091,2.0,ciri ciri orang sok pintar sok tau padahal nol besar memang demo apa arti kalau demo
10092,2.0,xtau nk rasa apa sedih happy takut
10093,2.0,rezim orde baru tak penjara adil juga tutup pintu rezeki korban gs keluarga
10094,2.0,dekat fb aina kena hentam walaupun cerita soal kebenaraneolah rahsia allah sungguh lancang sebut orang tuduh
10095,2.0,goblog ra wis wis anak esemkanya udh tau buzzernya udh x ganti jabat avanza udh x ganti model smetara lu nongol
10096,2.0,he stepped up when jay died and was there for lottie and all of her siblings its sad how quickly daisy has forgotten that
10097,2.0,nyata perintah lalai rakyat nya bukan soal sejahtera lindung hukum juga lalai ra
10098,2.0,once last month i will never listen to tt ever again the mute it hits october st im nayeon yoo jeongyeon momo jjang
10099,2.0,gue tau kalo goblok gratis jangan borong dong
10100,2.0,wasap grup futsal kantor isi malah berita berita politik yg tentu bener mau out ga enak m
10101,2.0,kritik prestasi jokowi fakta angka sangat sulit yang guna hoax ujar benci f
10102,2.0,synnex metrodata indonesia ucap turut duka cita atas bencana gempa bumi tsunami timpa saudara kit
10103,2.0,gausah ngeles ah tam ngerti aing makaudnya haha
10104,2.0,ga salty sih cuma orang yg ngikutin dari awal tau gimana mereka ga kenal bahkan dulu
10105,2.0,kamu tak sadar kalo sekarang yg kuasa tuh siapa kamu benci sekalieberapa tingkat ilmu analisis ka
10106,2.0,nah nya tadi sy stalk akun nya aneh aja pakai ava id ganti presiden tp nyamber tuit sy maki nyata
10107,2.0,b jadi tp aku gak mau terlalu harap sesuai ekspektasiku takut dijahatin author
10108,2.0,hikmat orang miskin dengar orang kaya mempuyai hasrat kuasa hikmat orang bo
10109,2.0,orang perempuan tak kan cuba tips ni thanks
10110,2.0,kerja ed woodward bukan
10111,2.0,pinky cantik ya
10112,2.0,simpul jaring riau riau moratorium buka lahan sejak tahun lalu belum ada tega huk
10113,2.0,bubar
10114,2.0,tindak kriminal trlbh laku keras trhdap wanita aktivis yg tdk d benar d negri yg mnjunj
10115,2.0,some yuk tante baru pernah sekali ken ngisep kontol uchhh enak banget
10116,2.0,telkomsel imamsukaaa hai mas imam mohon maaf atas ketidaknyamanan alami kait keluh dapat akt
10117,2.0,video perintah ada bantu butuh makan bantu logistik tak kunjung datang buat korban g
10118,2.0,suka sedih kalo bandingin predebut guanlin seonho
10119,2.0,ungkit dar perkara berbeza ungkit bila kau sebut banyak kali orang sakit hati m
10120,2.0,kalau kalah kamu jadi laki laki ngaku kalah cari psikiater ndak
10121,2.0,waliiid kak walid belum nomor xxxxx ada nomor tiket kendala sudah kmai bantu follow up k
10122,2.0,but nobody ever seems to pay none of theseob s are going to prison
10123,2.0,telkomsel taff cha mohon maaf bantu cek lebih dan tunggu respon lanjut via dm terima kasih dira
10124,2.0,anak bulu masih rewel nang kemarin karna sesuai tempat baru cuma mau diam anteng kalau ud
10125,2.0,jarah palu warga tak sebut jarah
10126,2.0,iya memang buka twitter buka hati untuk hanya balas chatmu balas perasaanmuu me
10127,2.0,ibu aku apa dia laku jarah ini akibat lamban perintah gerak beri bant
10128,2.0,liat banget jelek award mereka bilang beli harga usaha woy kalo mau me
10129,2.0,tii bukan mau rubah dasar negara indonesia
10130,2.0,bagaimana mungkin tuhan lebih mencintaiugik nur dakwah dgn kalimat suci jancuk mata picek dobol sehin
10131,2.0,nyata irsyad yusuf ketua pkb pasuruan di luar nalar pasal suara benar juga
10132,2.0,tadi siang liat poster teaser suzzana diperanin sama luna maya mikir anjir rem tapi liat
10133,2.0,hanya salah sepakbola suporter sbg tragedi maka hrs ganti kacamata yg buram masala
10134,2.0,malam lepas tol kota kemuning nampak orang baring atas jalan ingat accident jatuh jalan licin lepas hu
10135,2.0,semua confuse jantina apa benar
10136,2.0,nanyanya ganggu tidak bapak tak mau jawab wqwq coba nanyanya sulit apa kaga
10137,2.0,supporter bunuh responemoga yg akhir terus supporter makin anarkis itu jadi ma
10138,2.0,tim laku doa sama tabur bunga tkp
10139,2.0,yodah kalo kamu yakin emg apa manfaat buat orang disimpen sendiri aja bapaknyaomi
10140,2.0,pak jokowi bilang bangandi betapa sulit kelola negara besar indonesia kalau sulit ngapain ngotot
10141,2.0,w blok u lama lama
10142,2.0,yg tadi curhat sm gw hidup pribadi ttg hidup asmara lama jadi ngejauhin gw dia l
10143,2.0,jawab ketua pssi soal ripharingga sama sekali gak terima aparat mana jelas jelas orang dipukulin d
10144,2.0,jalan jalan yogyakarta tak cukup dar kenal wisata budaya sejarah rasa kurang sempurna kalau
10145,2.0,sblm proses hukum suruh ngadep org tua almarhum cium kaki mohon maaf taubat ngebunuh nyawa mela
